id,name,zip_id:id
448,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051058
449,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051059
450,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051070
451,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051077
452,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051410
453,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051417
454,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051420
455,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051427
456,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051430
457,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051437
458,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051440
459,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051447
460,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051448
461,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051450
462,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051457
463,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051460
464,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051467
465,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051468
466,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051810
467,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051817
468,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051818
469,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051820
470,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051827
471,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051830
472,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051837
473,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051838
474,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051840
475,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051847
476,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051850
477,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051857
478,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051858
479,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051860
480,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051867
481,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_051868
482,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052010
483,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052017
484,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052018
485,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052020
486,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052027
487,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052030
488,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052037
489,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052038
490,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052040
491,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052047
492,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052050
493,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052057
494,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052060
495,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052067
496,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052068
497,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052070
498,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052077
499,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052078
500,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052079
501,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052410
502,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052417
503,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052418
504,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052420
505,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052427
506,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052428
507,20 DE JULIO,l10n_co_base_location.zip_co_052430
508,CASAS ROJAS,l10n_co_base_location.zip_co_052430
509,COMODATOS DE ARRIBA,l10n_co_base_location.zip_co_052430
510,CORNALIZA,l10n_co_base_location.zip_co_052430
511,EL BIJAO,l10n_co_base_location.zip_co_052430
512,EL PORVENIR,l10n_co_base_location.zip_co_052430
513,EL PROGRESO,l10n_co_base_location.zip_co_052430
514,LA ESMERALDA,l10n_co_base_location.zip_co_052430
515,LA FLORESTA,l10n_co_base_location.zip_co_052430
516,LA VEGA,l10n_co_base_location.zip_co_052430
517,LA VICTORIA,l10n_co_base_location.zip_co_052430
518,LAS DELICIAS,l10n_co_base_location.zip_co_052430
519,LAURELES,l10n_co_base_location.zip_co_052430
520,LOS ÁNGELES,l10n_co_base_location.zip_co_052430
521,METRÓPOLIS,l10n_co_base_location.zip_co_052430
522,MINEROS,l10n_co_base_location.zip_co_052430
523,NUEVA GRANADA,l10n_co_base_location.zip_co_052430
524,PORTUGAL,l10n_co_base_location.zip_co_052430
525,PROVIVIENDA,l10n_co_base_location.zip_co_052430
526,SAN JOSÉVILLA DE,l10n_co_base_location.zip_co_052430
527,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052437
528,CASA LOMA,l10n_co_base_location.zip_co_052438
529,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052440
530,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052447
531,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052448
532,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052450
533,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052457
534,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052458
535,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052460
536,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052467
537,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052468
538,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052810
539,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052817
540,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052818
541,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052820
542,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052827
543,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052828
544,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052830
545,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052837
546,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052840
547,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052847
548,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052848
549,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052850
550,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_052857
551,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053010
552,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053017
553,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053020
554,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053027
555,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053028
556,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053030
557,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053037
558,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053040
559,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053047
560,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053048
561,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053050
562,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053057
563,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053410
564,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053417
565,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053418
566,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053420
567,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053427
568,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053428
569,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053430
570,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053437
571,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053440
572,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053447
573,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053448
574,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053450
575,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053457
576,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053460
577,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053467
578,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053810
579,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053817
580,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053820
581,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053827
582,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053830
583,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053837
584,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053838
585,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053840
586,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053847
587,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053850
588,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_053857
589,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054010
590,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054017
591,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054018
592,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054020
593,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054027
594,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054028
595,BUENOS AIRES,l10n_co_base_location.zip_co_054030
596,CAMPO ALEGRE,l10n_co_base_location.zip_co_054030
597,CENTRO,l10n_co_base_location.zip_co_054030
598,DON BERNA,l10n_co_base_location.zip_co_054030
599,EL EDÉN,l10n_co_base_location.zip_co_054030
600,EL PROGRESO,l10n_co_base_location.zip_co_054030
601,FUNDADORES,l10n_co_base_location.zip_co_054030
602,LA ALHAMBRA,l10n_co_base_location.zip_co_054030
603,LA BOMBA,l10n_co_base_location.zip_co_054030
604,LA MARÍA,l10n_co_base_location.zip_co_054030
605,OSPINA,l10n_co_base_location.zip_co_054030
606,SAN JOSÉ,l10n_co_base_location.zip_co_054030
607,TAHAMIES,l10n_co_base_location.zip_co_054030
608,VILLA DE LA MOD,l10n_co_base_location.zip_co_054030
609,VILLA MARÍA,l10n_co_base_location.zip_co_054030
610,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054037
611,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054038
612,ALTO DEL MELIO,l10n_co_base_location.zip_co_054040
613,CENTRO,l10n_co_base_location.zip_co_054040
614,CUATRO ESQUINAS,l10n_co_base_location.zip_co_054040
615,EL CHITE,l10n_co_base_location.zip_co_054040
616,EL FARO,l10n_co_base_location.zip_co_054040
617,GUALANDAY,l10n_co_base_location.zip_co_054040
618,HOSPITAL,l10n_co_base_location.zip_co_054040
619,ORIENTE,l10n_co_base_location.zip_co_054040
620,SAN ANTONIO,l10n_co_base_location.zip_co_054040
621,SANTA ANA,l10n_co_base_location.zip_co_054040
622,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054047
623,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054048
624,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054050
625,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054057
626,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054058
627,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054410
628,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054417
629,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054420
630,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054427
631,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054428
632,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054430
633,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054437
634,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054438
635,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054440
636,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054447
637,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054448
638,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054450
639,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054457
640,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054810
641,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054817
642,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054818
643,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054820
644,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054827
645,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054828
646,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054829
647,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054830
648,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054837
649,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054838
650,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054840
651,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054847
652,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_054848
653,AREA DE EXPANSIÓN URBANA LA FLORESTA,l10n_co_base_location.zip_co_055010
654,AREA DE EXPANSIÓN URBANA OFIR,l10n_co_base_location.zip_co_055010
655,CENTRO,l10n_co_base_location.zip_co_055010
656,CUATRO ESQUINAS,l10n_co_base_location.zip_co_055010
657,FRAY EUGENIO,l10n_co_base_location.zip_co_055010
658,PAYUCO,l10n_co_base_location.zip_co_055010
659,SAN CAYETANO,l10n_co_base_location.zip_co_055010
660,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055017
661,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055018
662,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055020
663,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055027
664,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055028
665,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055030
666,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055037
667,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055038
668,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055040
669,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055047
670,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055048
671,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055050
672,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055057
673,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055058
674,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055060
675,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055067
676,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055068
677,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055070
678,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055077
679,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055078
680,BALCONES DE SEVILLA,l10n_co_base_location.zip_co_055410
681,CALATRAVA,l10n_co_base_location.zip_co_055410
682,EL PROGRESO,l10n_co_base_location.zip_co_055410
683,FERRARA,l10n_co_base_location.zip_co_055410
684,LA ALDEA,l10n_co_base_location.zip_co_055410
685,LOMA LINDA,l10n_co_base_location.zip_co_055410
686,SANTA MARÍA NO 1,l10n_co_base_location.zip_co_055410
687,TERRANOVA,l10n_co_base_location.zip_co_055410
688,LA ESMERALDA,l10n_co_base_location.zip_co_055411
689,SAN FERNANDO,l10n_co_base_location.zip_co_055411
690,SANTA MARÍA NO 2,l10n_co_base_location.zip_co_055411
691,SANTA MARÍA NO 3,l10n_co_base_location.zip_co_055411
692,SIMÓN BOLÍVAR,l10n_co_base_location.zip_co_055411
693,ARAUCARIA,l10n_co_base_location.zip_co_055412
694,ARTEX,l10n_co_base_location.zip_co_055412
695,ASTURIAS,l10n_co_base_location.zip_co_055412
696,CENTRO,l10n_co_base_location.zip_co_055412
697,EL ROSARIO,l10n_co_base_location.zip_co_055412
698,EL TABLAZO,l10n_co_base_location.zip_co_055412
699,FÁTIMA,l10n_co_base_location.zip_co_055412
700,LA GLORIA,l10n_co_base_location.zip_co_055412
701,LA INDEPENDENCIA,l10n_co_base_location.zip_co_055412
702,LA UNIÓN,l10n_co_base_location.zip_co_055412
703,LAS ACACIAS,l10n_co_base_location.zip_co_055412
704,LAS AMÉRICAS,l10n_co_base_location.zip_co_055412
705,LAS MERCEDES,l10n_co_base_location.zip_co_055412
706,LOS NARANJOS,l10n_co_base_location.zip_co_055412
707,PLAYA RICA,l10n_co_base_location.zip_co_055412
708,SAN ISIDRO,l10n_co_base_location.zip_co_055412
709,SAN JOSÉ,l10n_co_base_location.zip_co_055412
710,SAN JUAN BAUTISTA,l10n_co_base_location.zip_co_055412
711,SANTA MARÍA LA NUEVA,l10n_co_base_location.zip_co_055412
712,SATEXCO,l10n_co_base_location.zip_co_055412
713,VILLA PAULA,l10n_co_base_location.zip_co_055412
714,19 DE ABRIL,l10n_co_base_location.zip_co_055413
715,CAMPAROLA,l10n_co_base_location.zip_co_055413
716,DITAIRES,l10n_co_base_location.zip_co_055413
717,EL PALMAR,l10n_co_base_location.zip_co_055413
718,GLORIETA PILSEN,l10n_co_base_location.zip_co_055413
719,LA FINCA,l10n_co_base_location.zip_co_055413
720,LA PALMA,l10n_co_base_location.zip_co_055413
721,LAS BRISAS,l10n_co_base_location.zip_co_055413
722,LAS MARGARITAS,l10n_co_base_location.zip_co_055413
723,MALTA,l10n_co_base_location.zip_co_055413
724,MONTESACRO,l10n_co_base_location.zip_co_055413
725,MONTEVERDE,l10n_co_base_location.zip_co_055413
726,PILSEN,l10n_co_base_location.zip_co_055413
727,SAMARIA,l10n_co_base_location.zip_co_055413
728,SAMARIA ROBLES DEL SUR,l10n_co_base_location.zip_co_055413
729,SAN ANTONIO,l10n_co_base_location.zip_co_055413
730,SAN FRANCISCO,l10n_co_base_location.zip_co_055413
731,SAN GABRIEL,l10n_co_base_location.zip_co_055413
732,SAN JAVIER,l10n_co_base_location.zip_co_055413
733,SAN PÍO X,l10n_co_base_location.zip_co_055413
734,SANTA ANA,l10n_co_base_location.zip_co_055413
735,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055417
736,ALTO DE MISAEL,l10n_co_base_location.zip_co_055420
737,EL CHOCHO,l10n_co_base_location.zip_co_055420
738,EL ESMERALDAL,l10n_co_base_location.zip_co_055420
739,LA INMACULADA,l10n_co_base_location.zip_co_055420
740,LA PRADERA,l10n_co_base_location.zip_co_055420
741,LA SEBASTIANA,l10n_co_base_location.zip_co_055420
742,LAS FLORES,l10n_co_base_location.zip_co_055420
743,LAS ORQUÍDEAS,l10n_co_base_location.zip_co_055420
744,LOMA DE LAS BRUJAS,l10n_co_base_location.zip_co_055420
745,LOMA DEL ATRAVESADO,l10n_co_base_location.zip_co_055420
746,LOS NARANJOS,l10n_co_base_location.zip_co_055420
747,MESA,l10n_co_base_location.zip_co_055420
748,SAN JOSÉ,l10n_co_base_location.zip_co_055420
749,URIBE ÁNGEL,l10n_co_base_location.zip_co_055420
750,ZÚÑIGA,l10n_co_base_location.zip_co_055420
751,EL CHINGUÍ,l10n_co_base_location.zip_co_055421
752,EL DORADO,l10n_co_base_location.zip_co_055421
753,EL SALADO,l10n_co_base_location.zip_co_055421
754,EL TRIANÓN,l10n_co_base_location.zip_co_055421
755,LA MINA,l10n_co_base_location.zip_co_055421
756,LA PAZ,l10n_co_base_location.zip_co_055421
757,LAS ANTILLAS,l10n_co_base_location.zip_co_055421
758,LOMA DEL BARRO,l10n_co_base_location.zip_co_055421
759,SAN RAFAEL,l10n_co_base_location.zip_co_055421
760,ALCALÁ,l10n_co_base_location.zip_co_055421
761,BOSQUES DE ZÚÑIGA,l10n_co_base_location.zip_co_055421
762,BUCAREST,l10n_co_base_location.zip_co_055421
763,CENTRO,l10n_co_base_location.zip_co_055421
764,EL PORTAL,l10n_co_base_location.zip_co_055421
765,JARDÍNES,l10n_co_base_location.zip_co_055421
766,ALCALÁ,l10n_co_base_location.zip_co_055422
767,BOSQUES DE ZÚÑIGA,l10n_co_base_location.zip_co_055422
768,BUCAREST,l10n_co_base_location.zip_co_055422
769,CENTRO,l10n_co_base_location.zip_co_055422
770,EL PORTAL,l10n_co_base_location.zip_co_055422
771,JARDÍNES,l10n_co_base_location.zip_co_055422
772,LA MAGNOLIA,l10n_co_base_location.zip_co_055422
773,LA PRIMAVERA,l10n_co_base_location.zip_co_055422
774,LA SANTA CRUZ,l10n_co_base_location.zip_co_055422
775,LAS CASITAS,l10n_co_base_location.zip_co_055422
776,LAS VEGAS,l10n_co_base_location.zip_co_055422
777,MILÁN VALLEJUELOS,l10n_co_base_location.zip_co_055422
778,OBRERO,l10n_co_base_location.zip_co_055422
779,PONTEVEDRA,l10n_co_base_location.zip_co_055422
780,SAN MARCOS,l10n_co_base_location.zip_co_055422
781,VILLAGRANDE,l10n_co_base_location.zip_co_055422
782,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055427
783,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055428
784,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055430
785,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055437
786,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055438
787,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055440
788,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055447
789,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_055448
790,ALIADAS DEL SUR,l10n_co_base_location.zip_co_055450
791,ANCON SUR,l10n_co_base_location.zip_co_055450
792,BETANIA,l10n_co_base_location.zip_co_055450
793,CALLE DEL BANCO,l10n_co_base_location.zip_co_055450
794,CALLE LARGA,l10n_co_base_location.zip_co_055450
